date,price,type,Continuous-target,class-target
18/01/2023,399.01,open,-7.52,0
18/01/2023,391.49,close,-2.13,0
19/01/2023,389.36,open,-0.72,0
19/01/2023,388.64,close,1.46,1
20/01/2023,390.1,open,5.78,1
20/01/2023,395.88,close,0.84,1
23/01/2023,396.72,open,3.91,1
23/01/2023,400.63,close,-1.75,0
24/01/2023,398.88,open,1.32,1
24/01/2023,400.2,close,-4.25,0
25/01/2023,395.95,open,4.4,1
25/01/2023,400.35,close,2.78,1
26/01/2023,403.13,open,1.62,1
26/01/2023,404.75,close,-1.095,0
27/01/2023,403.655,open,2.025,1
27/01/2023,405.68,close,-2.88,0
30/01/2023,402.8,open,-2.21,0
30/01/2023,400.59,close,0.54,1
31/01/2023,401.13,open,5.35,1
31/01/2023,406.48,close,-1.269,0
01/02/2023,405.211,open,5.589,1
01/02/2023,410.8,close,4.06,1
02/02/2023,414.86,open,1.92,1
02/02/2023,416.78,close,-5.19,0
03/02/2023,411.59,open,0.76,1
03/02/2023,412.35,close,-2.56,0
06/02/2023,409.79,open,0.04,1
06/02/2023,409.83,close,-0.96,0
07/02/2023,408.87,open,6.32,1
07/02/2023,415.19,close,-2.06,0
08/02/2023,413.13,open,-2.48,0
08/02/2023,410.65,close,3.76,1
09/02/2023,414.41,open,-7.32,0
09/02/2023,407.09,close,-1.23,0
10/02/2023,405.86,open,2.18,1
10/02/2023,408.04,close,0.68,1
13/02/2023,408.72,open,4.11,1
13/02/2023,412.83,close,-1.59,0
14/02/2023,411.24,open,1.4,1
14/02/2023,412.64,close,-2.29,0
15/02/2023,410.35,open,3.63,1
15/02/2023,413.98,close,-5.19,0
16/02/2023,408.79,open,-0.51,0
16/02/2023,408.28,close,-2.22,0
17/02/2023,406.06,open,1.2,1
17/02/2023,407.26,close,-4.2,0
21/02/2023,403.06,open,-3.97,0
21/02/2023,399.09,close,0.43,1
22/02/2023,399.52,open,-0.98,0
22/02/2023,398.54,close,3.02,1
23/02/2023,401.56,open,-0.9,0
23/02/2023,400.66,close,-5.24,0
24/02/2023,395.42,open,0.96,1
24/02/2023,396.38,close,3.49,1
27/02/2023,399.87,open,-2.14,0
27/02/2023,397.73,close,-0.5,0
28/02/2023,397.23,open,-0.97,0
28/02/2023,396.26,close,-0.85,0
01/03/2023,395.41,open,-0.67,0
01/03/2023,394.74,close,-2.06,0
02/03/2023,392.68,open,5.13,1
02/03/2023,397.81,close,1.9,1
03/03/2023,399.71,open,4.48,1
03/03/2023,404.19,close,0.86,1
06/03/2023,405.05,open,-0.58,0
06/03/2023,404.47,close,-0.05,0
07/03/2023,404.42,open,-6.15,0
07/03/2023,398.27,close,0.12,1
08/03/2023,398.39,open,0.53,1
08/03/2023,398.92,close,0.82,1
09/03/2023,399.74,open,-8.18,0
09/03/2023,391.56,close,-0.57,0
10/03/2023,390.99,open,-5.08,0
10/03/2023,385.91,close,-4.1,0
13/03/2023,381.81,open,3.55,1
13/03/2023,385.36,close,5.14,1
14/03/2023,390.5,open,1.23,1
14/03/2023,391.73,close,-5.84,0
15/03/2023,385.89,open,3.39,1
15/03/2023,389.28,close,-2.46,0
16/03/2023,386.82,open,9.29,1
16/03/2023,396.11,close,-2.89,0
17/03/2023,393.22,open,-3.23,0
17/03/2023,389.99,close,0.81,1
20/03/2023,390.8,open,2.94,1
20/03/2023,393.74,close,3.5,1
21/03/2023,397.24,open,1.67,1
21/03/2023,398.91,close,-0.18,0
22/03/2023,398.73,open,-6.62,0
22/03/2023,392.11,close,2.98,1
23/03/2023,395.09,open,-1.92,0
23/03/2023,393.17,close,-1.329,0
24/03/2023,391.841,open,3.909,1
24/03/2023,395.75,close,2.37,1
27/03/2023,398.12,open,-1.63,0
27/03/2023,396.49,close,-0.72,0
28/03/2023,395.77,open,-0.17,0
28/03/2023,395.6,close,4.325,1
29/03/2023,399.925,open,1.425,1
29/03/2023,401.35,close,2.74,1
30/03/2023,404.09,open,-0.39,0
30/03/2023,403.7,close,0.96,1
31/03/2023,404.66,open,4.73,1
31/03/2023,409.39,close,-0.54,0
03/04/2023,408.85,open,2.1,1
03/04/2023,410.95,close,0.67,1
04/04/2023,411.62,open,-2.95,0
04/04/2023,408.67,close,-0.76,0
05/04/2023,407.91,open,-0.31,0
05/04/2023,407.6,close,-0.83,0
06/04/2023,406.77,open,2.42,1
06/04/2023,409.19,close,-2.58,0
10/04/2023,406.61,open,3,1
10/04/2023,409.61,close,0.65,1
11/04/2023,410.26,open,-0.54,0
11/04/2023,409.72,close,2.15,1
12/04/2023,411.87,open,-3.82,0
12/04/2023,408.05,close,1.13,1
13/04/2023,409.18,open,4.29,1
13/04/2023,413.47,close,-0.66,0
14/04/2023,412.81,open,-0.35,0
14/04/2023,412.46,close,-0.09,0
17/04/2023,412.37,open,1.57,1
17/04/2023,413.94,close,1.64,1
18/04/2023,415.58,open,-1.37,0
18/04/2023,414.21,close,-1.99,0
19/04/2023,412.22,open,1.92,1
19/04/2023,414.14,close,-2.93,0
20/04/2023,411.21,open,0.67,1
20/04/2023,411.88,close,0.31,1
21/04/2023,412.19,open,0.01,1
21/04/2023,412.2,close,-0.21,0
24/04/2023,411.99,open,0.64,1
24/04/2023,412.63,close,-2.05,0
25/04/2023,410.58,open,-4.5,0
25/04/2023,406.08,close,0.64,1
26/04/2023,406.72,open,-2.36,0
26/04/2023,404.36,close,2.64,1
27/04/2023,407,open,5.41,1
27/04/2023,412.41,close,-0.92,0
28/04/2023,411.49,open,4.44,1
28/04/2023,415.93,close,-0.46,0
01/05/2023,415.47,open,0.04,1
01/05/2023,415.51,close,-0.74,0
02/05/2023,414.77,open,-3.93,0
02/05/2023,410.84,close,0.52,1
03/05/2023,411.36,open,-3.34,0
03/05/2023,408.02,close,-1.09,0
04/05/2023,406.93,open,-1.8,0
04/05/2023,405.13,close,3.78,1
05/05/2023,408.91,open,3.72,1
05/05/2023,412.63,close,0.34,1
08/05/2023,412.97,open,-0.23,0
08/05/2023,412.74,close,-1.61,0
09/05/2023,411.13,open,-0.2,0
09/05/2023,410.93,close,2.95,1
10/05/2023,413.88,open,-1.03,0
10/05/2023,412.85,close,-0.9,0
11/05/2023,411.95,open,0.18,1
11/05/2023,412.13,close,1.29,1
12/05/2023,413.42,open,-1.83,0
12/05/2023,411.59,close,0.63,1
15/05/2023,412.22,open,0.79,1
15/05/2023,413.01,close,-1.15,0
16/05/2023,411.86,open,-1.61,0
16/05/2023,410.25,close,2.1,1
17/05/2023,412.35,open,2.88,1
17/05/2023,415.23,close,-0.33,0
18/05/2023,414.9,open,4.33,1
18/05/2023,419.23,close,0.94,1
19/05/2023,420.17,open,-1.55,0
19/05/2023,418.62,close,0.02,1
22/05/2023,418.64,open,0.15,1
22/05/2023,418.79,close,-1.71,0
23/05/2023,417.08,open,-2.99,0
23/05/2023,414.09,close,-1.67,0
24/05/2023,412.42,open,-1.33,0
24/05/2023,411.09,close,3.65,1
25/05/2023,414.74,open,-0.09,0
25/05/2023,414.65,close,0.68,1
26/05/2023,415.33,open,4.69,1
26/05/2023,420.02,close,2.01,1
30/05/2023,422.03,open,-1.85,0
30/05/2023,420.18,close,-1.9,0
31/05/2023,418.28,open,-0.43,0
31/05/2023,417.85,close,0.24,1
01/06/2023,418.09,open,3.73,1
01/06/2023,421.82,close,2.68,1
02/06/2023,424.5,open,3.42,1
02/06/2023,427.92,close,0.36,1
05/06/2023,428.28,open,-1.18,0
05/06/2023,427.1,close,-0.43,0
06/06/2023,426.67,open,1.36,1
06/06/2023,428.03,close,0.41,1
07/06/2023,428.44,open,-1.89,0
07/06/2023,426.55,close,0.07,1
08/06/2023,426.62,open,2.51,1
08/06/2023,429.13,close,0.83,1
09/06/2023,429.96,open,-0.06,0
09/06/2023,429.9,close,1.02,1
12/06/2023,430.92,open,2.88,1
12/06/2023,433.8,close,1.52,1
13/06/2023,435.32,open,1.34,1
13/06/2023,436.66,close,0.35,1
14/06/2023,437.01,open,0.17,1
14/06/2023,437.18,close,-0.85,0
15/06/2023,436.33,open,6.27,1
15/06/2023,442.6,close,0.42,1
16/06/2023,443.02,open,-3.56,0
16/06/2023,439.46,close,-2.01,0
20/06/2023,437.45,open,-0.27,0
20/06/2023,437.18,close,-1.02,0
21/06/2023,436.16,open,-1.22,0
21/06/2023,434.94,close,-0.99,0
22/06/2023,433.95,open,2.56,1
22/06/2023,436.51,close,-3.58,0
23/06/2023,432.93,open,0.28,1
23/06/2023,433.21,close,-0.59,0
26/06/2023,432.62,open,-1.18,0
26/06/2023,431.44,close,0.91,1
27/06/2023,432.35,open,3.82,1
27/06/2023,436.17,close,-1.12,0
28/06/2023,435.05,open,1.34,1
28/06/2023,436.39,close,-0.43,0
29/06/2023,435.96,open,2.15,1
29/06/2023,438.11,close,3.33,1
30/06/2023,441.44,open,1.84,1
30/06/2023,443.28,close,-0.36,0
03/07/2023,442.92,open,0.87,1
03/07/2023,443.79,close,-1.88,0
05/07/2023,441.91,open,1.22,1
05/07/2023,443.13,close,-3.71,0
06/07/2023,439.42,open,0.24,1
06/07/2023,439.66,close,-1.03,0
07/07/2023,438.63,open,-0.08,0
07/07/2023,438.55,close,-0.37,0
10/07/2023,438.18,open,1.48,1
10/07/2023,439.66,close,0.79,1
11/07/2023,440.45,open,2.01,1
11/07/2023,442.46,close,3.93,1
12/07/2023,446.39,open,-0.37,0
12/07/2023,446.02,close,1.88,1
13/07/2023,447.9,open,1.66,1
13/07/2023,449.56,close,0.915,1
14/07/2023,450.475,open,-1.195,0
14/07/2023,449.28,close,-0.15,0
17/07/2023,449.13,open,1.71,1
17/07/2023,450.84,close,-0.34,0
18/07/2023,450.5,open,3.69,1
18/07/2023,454.19,close,0.82,1
19/07/2023,455.01,open,0.19,1
19/07/2023,455.2,close,-1.03,0
20/07/2023,454.17,open,-1.99,0
20/07/2023,452.18,close,1.78,1
21/07/2023,453.96,open,-1.78,0
21/07/2023,452.18,close,1.19,1
24/07/2023,453.37,open,0.83,1
24/07/2023,454.2,close,-0.28,0
25/07/2023,453.92,open,1.52,1
25/07/2023,455.44,close,-0.97,0
26/07/2023,454.47,open,1.04,1
26/07/2023,455.51,close,3.51,1
27/07/2023,459.02,open,-6.53,0
27/07/2023,452.49,close,3.39,1
28/07/2023,455.88,open,1.04,1
28/07/2023,456.92,close,0.49,1
31/07/2023,457.41,open,0.38,1
31/07/2023,457.79,close,-1.52,0
01/08/2023,456.27,open,0.21,1
01/08/2023,456.48,close,-3.23,0
02/08/2023,453.25,open,-3.12,0
02/08/2023,450.13,close,-2.09,0
03/08/2023,448.04,open,0.8,1
03/08/2023,448.84,close,1.88,1
04/08/2023,450.72,open,-3.91,0
04/08/2023,446.81,close,1.9,1
07/08/2023,448.71,open,2,1
07/08/2023,450.71,close,-2.63,0
08/08/2023,448.08,open,0.67,1
08/08/2023,448.75,close,0.28,1
09/08/2023,449.03,open,-3.28,0
09/08/2023,445.75,close,2.44,1
10/08/2023,448.19,open,-2.28,0
10/08/2023,445.91,close,-1.94,0
11/08/2023,443.97,open,1.68,1
11/08/2023,445.65,close,-0.95,0
14/08/2023,444.7,open,3.41,1
14/08/2023,448.11,close,-1.84,0
15/08/2023,446.27,open,-3.38,0
15/08/2023,442.89,close,-0.43,0
16/08/2023,442.46,open,-2.82,0
16/08/2023,439.64,close,1.52,1
17/08/2023,441.16,open,-4.87,0
17/08/2023,436.29,close,-2.92,0
18/08/2023,433.37,open,3.13,1
18/08/2023,436.5,close,1.05,1
21/08/2023,437.55,open,1.79,1
21/08/2023,439.34,close,1.84,1
22/08/2023,441.18,open,-3.03,0
22/08/2023,438.15,close,1.1,1
23/08/2023,439.25,open,3.78,1
23/08/2023,443.03,close,1.66,1
24/08/2023,444.69,open,-7.8,0
24/08/2023,436.89,close,1.79,1
25/08/2023,438.68,open,1.29,1
25/08/2023,439.97,close,2.27,1
28/08/2023,442.24,open,0.52,1
28/08/2023,442.76,close,-0.11,0
29/08/2023,442.65,open,6.51,1
29/08/2023,449.16,close,0.35,1
30/08/2023,449.51,open,1.5,1
30/08/2023,451.01,close,0.64,1
31/08/2023,451.65,open,-1.3,0
31/08/2023,450.35,close,2.82,1
01/09/2023,453.17,open,-1.98,0
01/09/2023,451.19,close,-0.46,0
05/09/2023,450.73,open,-1.49,0
05/09/2023,449.24,close,-0.84,0
06/09/2023,448.4,open,-2.18,0
06/09/2023,446.22,close,,0
